model,prompt_id,ring,animal,vehicle,sample,has_svg,rendered,attempts,feat_animal,feat_vehicle,feat_facing,feat_elements,animal_rating__openai__gpt-5.6-luna,vehicle_rating__openai__gpt-5.6-luna,action_rating__openai__gpt-5.6-luna,animal_rating,vehicle_rating,action_rating,overall
openai/gpt-5.6-terra,antelope-bicycle,1,antelope,bicycle,2,True,True,1,gazelle,bicycle,ambiguous,"['sun', 'cloud', 'hill', 'grass']",4,4,3,4.0,4.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,antelope-boat,1,antelope,boat,0,True,True,1,antelope,sailboat,right,"['sun', 'cloud', 'water', 'island']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,antelope-boat,1,antelope,boat,1,True,True,1,antelope,sailboat,right,"['sun', 'cloud', 'mountain', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,antelope-boat,1,antelope,boat,2,True,True,1,antelope,sailboat,right,"['sun', 'cloud', 'water', 'hill', 'sail']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,antelope-plane,1,antelope,plane,0,True,True,1,antelope,airplane,right,"['cloud', 'bird']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,antelope-plane,1,antelope,plane,1,True,True,1,gazelle,airplane,right,['cloud'],4,5,3,4.0,5.0,3.0,4.0
openai/gpt-5.6-terra,antelope-plane,1,antelope,plane,2,True,True,1,gazelle,,right,"['sun', 'hill', 'grass']",5,1,1,5.0,1.0,1.0,2.3333333333333335
openai/gpt-5.6-terra,antelope-scooter,1,antelope,scooter,0,True,True,1,goat,scooter,right,"['sun', 'sky', 'hill', 'road', 'scarf', 'grass']",4,5,3,4.0,5.0,3.0,4.0
openai/gpt-5.6-terra,antelope-scooter,1,antelope,scooter,1,True,True,1,antelope,scooter,right,"['sun', 'hill', 'road', 'scarf']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,antelope-scooter,1,antelope,scooter,2,True,True,1,goat,scooter,right,"['sun', 'cloud', 'hill', 'road', 'helmet', 'scarf']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,antelope-skateboard,1,antelope,skateboard,0,True,True,1,antelope,skateboard,right,"['cloud', 'sun', 'dune', 'scarf']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,antelope-skateboard,1,antelope,skateboard,1,True,True,1,antelope,skateboard,left,"['sun', 'scarf', 'grass', 'hill']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,antelope-skateboard,1,antelope,skateboard,2,True,True,1,gazelle,skateboard,right,"['sun', 'hill', 'sky', 'ground']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,antelope-unicycle,1,antelope,unicycle,0,True,True,1,gazelle,unicycle,right,"['sun', 'grass']",4,4,4,4.0,4.0,4.0,4.0
openai/gpt-5.6-terra,antelope-unicycle,1,antelope,unicycle,1,True,True,1,gazelle,unicycle,right,"['star', 'hill']",5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,antelope-unicycle,1,antelope,unicycle,2,True,True,1,gazelle,unicycle,right,['hill'],4,3,3,4.0,3.0,3.0,3.3333333333333335
openai/gpt-5.6-terra,cat-bicycle,1,cat,bicycle,0,True,True,1,cat,bicycle,ambiguous,"['sun', 'cloud', 'grass']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,cat-bicycle,1,cat,bicycle,1,True,True,1,cat,bicycle,ambiguous,"['sun', 'cloud', 'hill', 'road', 'basket', 'donut']",5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,cat-bicycle,1,cat,bicycle,2,True,True,1,cat,bicycle,ambiguous,"['sun', 'basket', 'flower', 'grass', 'sky']",4,4,4,4.0,4.0,4.0,4.0
openai/gpt-5.6-terra,cat-boat,1,cat,boat,0,True,True,1,cat,sailboat,ambiguous,"['sun', 'cloud', 'bird', 'sea', 'flag', 'sail']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-boat,1,cat,boat,1,True,True,1,cat,sailboat,ambiguous,"['cloud', 'sun', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-boat,1,cat,boat,2,True,True,1,cat,sailboat,ambiguous,"['sun', 'cloud', 'bird', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-plane,1,cat,plane,0,True,True,1,cat,airplane,ambiguous,"['cloud', 'star']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-plane,1,cat,plane,1,True,True,1,cat,airplane,ambiguous,"['cloud', 'sky']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-plane,1,cat,plane,2,True,True,1,cat,airplane,ambiguous,"['cloud', 'star', 'scarf']",5,3,5,5.0,3.0,5.0,4.333333333333333
openai/gpt-5.6-terra,cat-scooter,1,cat,scooter,0,True,True,1,cat,scooter,right,"['sun', 'cloud', 'building', 'road', 'helmet']",5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,cat-scooter,1,cat,scooter,1,True,True,1,cat,scooter,ambiguous,"['sun', 'cloud', 'road', 'bush', 'text']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-scooter,1,cat,scooter,2,True,True,1,cat,scooter,right,"['sun', 'cloud', 'road', 'grass']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,cat-skateboard,1,cat,skateboard,0,True,True,1,cat,skateboard,left,"['sun', 'cloud', 'star', 'grass']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,cat-skateboard,1,cat,skateboard,1,True,True,1,cat,skateboard,ambiguous,"['sun', 'star', 'grass', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,cat-skateboard,1,cat,skateboard,2,True,True,1,cat,skateboard,ambiguous,"['cloud', 'grass']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,cat-unicycle,1,cat,unicycle,0,True,True,1,cat,unicycle,ambiguous,"['cloud', 'star', 'bowtie']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,cat-unicycle,1,cat,unicycle,1,True,True,1,cat,unicycle,ambiguous,['star'],5,2,3,5.0,2.0,3.0,3.3333333333333335
openai/gpt-5.6-terra,cat-unicycle,1,cat,unicycle,2,True,True,1,cat,unicycle,ambiguous,"['star', 'grass']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,flamingo-bicycle,1,flamingo,bicycle,0,True,True,1,flamingo,bicycle,left,"['sun', 'cloud', 'grass']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,flamingo-bicycle,1,flamingo,bicycle,1,True,True,1,flamingo,bicycle,left,"['sun', 'cloud', 'grass']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,flamingo-bicycle,1,flamingo,bicycle,2,True,True,1,flamingo,bicycle,right,"['sun', 'cloud', 'flower', 'grass']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,flamingo-boat,1,flamingo,boat,0,True,True,1,flamingo,sailboat,right,"['sun', 'cloud', 'water', 'hill', 'sky']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,flamingo-boat,1,flamingo,boat,1,True,True,1,flamingo,sailboat,right,"['sun', 'cloud', 'water', 'hill', 'flag']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,flamingo-boat,1,flamingo,boat,2,True,True,1,flamingo,sailboat,right,"['sun', 'cloud', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,flamingo-plane,1,flamingo,plane,0,True,True,1,flamingo,airplane,left,"['cloud', 'star']",4,5,3,4.0,5.0,3.0,4.0
openai/gpt-5.6-terra,flamingo-plane,1,flamingo,plane,1,True,True,1,flamingo,airplane,right,"['cloud', 'bird']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,flamingo-plane,1,flamingo,plane,2,True,True,1,flamingo,surfboard,right,"['cloud', 'wind']",4,2,4,4.0,2.0,4.0,3.3333333333333335
openai/gpt-5.6-terra,flamingo-scooter,1,flamingo,scooter,0,True,True,1,flamingo,scooter,right,"['sun', 'cloud', 'road']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,flamingo-scooter,1,flamingo,scooter,1,True,True,1,flamingo,scooter,left,"['sun', 'cloud', 'hill', 'flower', 'ground']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,flamingo-scooter,1,flamingo,scooter,2,True,True,1,flamingo,scooter,left,"['sun', 'cloud', 'grass', 'hill']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,flamingo-skateboard,1,flamingo,skateboard,0,True,True,1,flamingo,skateboard,right,"['sun', 'cloud', 'star', 'grass', 'text']",4,5,3,4.0,5.0,3.0,4.0
openai/gpt-5.6-terra,flamingo-skateboard,1,flamingo,skateboard,1,True,True,1,flamingo,skateboard,right,"['sun', 'star', 'ground']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,flamingo-skateboard,1,flamingo,skateboard,2,True,True,1,flamingo,skateboard,right,"['sun', 'star']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,flamingo-unicycle,1,flamingo,unicycle,0,True,True,1,flamingo,unicycle,left,"['sun', 'cloud', 'sky', 'grass']",4,4,4,4.0,4.0,4.0,4.0
openai/gpt-5.6-terra,flamingo-unicycle,1,flamingo,unicycle,1,True,True,1,flamingo,unicycle,right,"['sun', 'grass', 'flower']",5,3,5,5.0,3.0,5.0,4.333333333333333
openai/gpt-5.6-terra,flamingo-unicycle,1,flamingo,unicycle,2,True,True,1,flamingo,unicycle,right,"['cloud', 'star']",5,3,4,5.0,3.0,4.0,4.0
openai/gpt-5.6-terra,heron-bicycle,1,heron,bicycle,0,True,True,1,stork,bicycle,right,"['sun', 'cloud', 'hill', 'scarf']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,heron-bicycle,1,heron,bicycle,1,True,True,1,stork,bicycle,right,"['sun', 'cloud', 'grass', 'text']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,heron-bicycle,1,heron,bicycle,2,True,True,1,heron,bicycle,right,"['sun', 'bird', 'grass']",5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,heron-boat,1,heron,boat,0,True,True,1,heron,boat,right,"['sun', 'water', 'mountain', 'sky']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,heron-boat,1,heron,boat,1,True,True,1,heron,boat,right,"['cloud', 'sun', 'water', 'mountain']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,heron-boat,1,heron,boat,2,True,True,1,heron,boat,right,"['sun', 'water', 'mountain', 'plant']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,heron-plane,1,heron,plane,0,True,True,1,heron,,right,"['cloud', 'sun', 'hill', 'water', 'reed', 'grass']",5,1,1,5.0,1.0,1.0,2.3333333333333335
openai/gpt-5.6-terra,heron-plane,1,heron,plane,1,True,True,1,heron,airplane,right,"['cloud', 'sun', 'bird']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,heron-plane,1,heron,plane,2,True,True,1,heron,airplane,right,"['cloud', 'sky']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,heron-scooter,1,heron,scooter,0,True,True,1,heron,scooter,right,"['sun', 'hill', 'road', 'cattail', 'scarf', 'text']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,heron-scooter,1,heron,scooter,1,True,True,1,crane,scooter,right,"['sun', 'cloud', 'grass', 'reed', 'flower']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,heron-scooter,1,heron,scooter,2,True,True,1,bird,scooter,right,"['sun', 'cloud', 'flower', 'grass']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,heron-skateboard,1,heron,skateboard,0,True,True,1,heron,skateboard,right,"['sun', 'cloud', 'water', 'beach', 'hill']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,heron-skateboard,1,heron,skateboard,1,True,True,1,heron,skateboard,right,"['sun', 'cloud', 'bird']",4,5,3,4.0,5.0,3.0,4.0
openai/gpt-5.6-terra,heron-skateboard,1,heron,skateboard,2,True,True,1,heron,skateboard,right,"['cloud', 'grass', 'ground']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,heron-unicycle,1,heron,unicycle,0,True,True,1,heron,unicycle,right,"['sun', 'cloud']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,heron-unicycle,1,heron,unicycle,1,True,True,1,heron,unicycle,right,"['cloud', 'grass']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,heron-unicycle,1,heron,unicycle,2,True,True,1,heron,unicycle,right,"['scarf', 'hill', 'sky']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,otter-bicycle,1,otter,bicycle,0,True,True,1,beaver,bicycle,ambiguous,"['sun', 'cloud', 'grass', 'flower']",5,4,2,5.0,4.0,2.0,3.6666666666666665
openai/gpt-5.6-terra,otter-bicycle,1,otter,bicycle,1,True,True,1,bear,bicycle,right,"['sun', 'cloud', 'flower', 'grass']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,otter-bicycle,1,otter,bicycle,2,True,True,1,otter,bicycle,ambiguous,"['sun', 'cloud', 'scarf', 'flower', 'grass']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,otter-boat,1,otter,boat,0,True,True,1,otter,canoe,ambiguous,"['sun', 'cloud', 'mountain', 'water', 'paddle']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,otter-boat,1,otter,boat,1,True,True,1,otter,boat,ambiguous,"['sun', 'cloud', 'mountain', 'water', 'paddle']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,otter-boat,1,otter,boat,2,True,True,1,otter,boat,ambiguous,"['life vest', 'paddle', 'water', 'cloud', 'hill', 'tree']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,otter-plane,1,otter,plane,0,True,True,1,beaver,airplane,ambiguous,"['cloud', 'sky']",3,5,5,3.0,5.0,5.0,4.333333333333333
openai/gpt-5.6-terra,otter-plane,1,otter,plane,1,True,True,1,otter,airplane,ambiguous,"['cloud', 'scarf', 'bird']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,otter-plane,1,otter,plane,2,True,True,1,beaver,airplane,ambiguous,"['cloud', 'goggle', 'scarf', 'propeller', 'wheel']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,otter-scooter,1,otter,scooter,0,True,True,1,otter,scooter,ambiguous,"['sun', 'star', 'grass', 'sky']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,otter-scooter,1,otter,scooter,1,True,True,1,beaver,scooter,right,"['sun', 'cloud', 'hill', 'grass']",5,5,3,5.0,5.0,3.0,4.333333333333333
openai/gpt-5.6-terra,otter-scooter,1,otter,scooter,2,True,True,1,beaver,scooter,right,"['sun', 'cloud', 'grass', 'helmet', 'scarf', 'motion line']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,otter-skateboard,1,otter,skateboard,0,True,True,1,otter,skateboard,ambiguous,"['cloud', 'grass', 'sky']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,otter-skateboard,1,otter,skateboard,1,True,True,1,otter,skateboard,right,"['cloud', 'sky', 'grass', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,otter-skateboard,1,otter,skateboard,2,True,True,1,beaver,skateboard,right,"['sun', 'cloud', 'leaf', 'grass']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,otter-unicycle,1,otter,unicycle,0,True,True,1,beaver,unicycle,ambiguous,"['star', 'grass']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,otter-unicycle,1,otter,unicycle,1,True,True,1,otter,unicycle,ambiguous,"['grass', 'sky']",3,5,4,3.0,5.0,4.0,4.0
openai/gpt-5.6-terra,otter-unicycle,1,otter,unicycle,2,True,True,1,otter,unicycle,ambiguous,"['cloud', 'star', 'grass', 'sky']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,pelican-bicycle,0,pelican,bicycle,0,True,True,1,pelican,bicycle,right,"['sun', 'cloud', 'road', 'hill', 'cap', 'bag']",4,5,4,4.0,5.0,4.0,4.333333333333333
openai/gpt-5.6-terra,pelican-bicycle,0,pelican,bicycle,1,True,True,1,pelican,bicycle,right,"['sun', 'cloud', 'hill', 'ground', 'text']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,pelican-bicycle,0,pelican,bicycle,2,True,True,1,pelican,bicycle,right,"['cloud', 'sky', 'hill', 'road', 'scarf']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,pelican-boat,1,pelican,boat,0,True,True,1,pelican,boat,left,"['cloud', 'water', 'hill', 'sky']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,pelican-boat,1,pelican,boat,1,True,True,1,pelican,boat,left,"['sun', 'cloud', 'water', 'mountain', 'fish']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-boat,1,pelican,boat,2,True,True,1,pelican,boat,right,"['sun', 'cloud', 'water', 'bird']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,pelican-plane,1,pelican,plane,0,True,True,1,bird,airplane,right,['cloud'],4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-plane,1,pelican,plane,1,True,True,1,pelican,airplane,right,"['cloud', 'sky']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-plane,1,pelican,plane,2,True,True,1,pelican,airplane,right,"['cloud', 'bird']",4,4,5,4.0,4.0,5.0,4.333333333333333
openai/gpt-5.6-terra,pelican-scooter,1,pelican,scooter,0,True,True,1,puffin,scooter,right,"['sun', 'cloud', 'sky', 'grass', 'scarf']",4,4,3,4.0,4.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,pelican-scooter,1,pelican,scooter,1,True,True,1,pelican,scooter,right,"['sun', 'cloud', 'bird', 'hill', 'road']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,pelican-scooter,1,pelican,scooter,2,True,True,1,pelican,scooter,right,"['sun', 'cloud', 'road', 'hill', 'light']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-skateboard,1,pelican,skateboard,0,True,True,1,penguin,skateboard,left,"['sun', 'cloud', 'beach', 'ocean']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-skateboard,1,pelican,skateboard,1,True,True,1,pelican,skateboard,right,"['sun', 'cloud', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,pelican-skateboard,1,pelican,skateboard,2,True,True,1,pelican,skateboard,left,"['cloud', 'star']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-unicycle,1,pelican,unicycle,0,True,True,1,pelican,unicycle,left,"['cloud', 'star', 'grass']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,pelican-unicycle,1,pelican,unicycle,1,True,True,1,pelican,unicycle,left,"['sun', 'cloud', 'star']",4,3,3,4.0,3.0,3.0,3.3333333333333335
openai/gpt-5.6-terra,pelican-unicycle,1,pelican,unicycle,2,True,True,1,pelican,unicycle,left,"['cloud', 'arrow', 'motion line']",5,3,4,5.0,3.0,4.0,4.0
openai/gpt-5.6-terra,raccoon-bicycle,1,raccoon,bicycle,0,True,True,1,skunk,bicycle,right,"['sun', 'cloud', 'hill', 'grass']",5,3,4,5.0,3.0,4.0,4.0
openai/gpt-5.6-terra,raccoon-bicycle,1,raccoon,bicycle,1,True,True,1,raccoon,bicycle,ambiguous,"['cloud', 'grass', 'helmet', 'backpack']",5,3,5,5.0,3.0,5.0,4.333333333333333
openai/gpt-5.6-terra,raccoon-bicycle,1,raccoon,bicycle,2,True,True,1,beaver,bicycle,ambiguous,"['sun', 'cloud', 'hill', 'road', 'scarf']",5,5,3,5.0,5.0,3.0,4.333333333333333
openai/gpt-5.6-terra,raccoon-boat,1,raccoon,boat,0,True,True,1,raccoon,boat,ambiguous,"['cloud', 'sun', 'water', 'oar', 'hat']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-boat,1,raccoon,boat,1,True,True,1,raccoon,boat,ambiguous,"['cloud', 'water', 'tree', 'flag', 'sail', 'paddle']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-boat,1,raccoon,boat,2,True,True,1,seal,sailboat,ambiguous,"['cloud', 'water', 'hill', 'oar', 'flag', 'sail']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-plane,1,raccoon,plane,0,True,True,1,raccoon,airplane,ambiguous,"['cloud', 'propeller', 'scarf']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-plane,1,raccoon,plane,1,True,True,1,raccoon,airplane,ambiguous,"['cloud', 'star', 'scarf']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-plane,1,raccoon,plane,2,True,True,1,raccoon,airplane,ambiguous,"['cloud', 'sky']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,raccoon-scooter,1,raccoon,scooter,0,True,True,1,raccoon,scooter,right,"['sun', 'cloud', 'helmet', 'flower', 'grass']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,raccoon-scooter,1,raccoon,scooter,1,True,True,1,raccoon,scooter,right,"['cloud', 'star', 'grass', 'hill']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-scooter,1,raccoon,scooter,2,True,True,1,raccoon,scooter,right,"['cloud', 'hill', 'road', 'helmet']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,raccoon-skateboard,1,raccoon,skateboard,0,True,True,1,raccoon,skateboard,ambiguous,"['sun', 'leaf', 'grass']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-skateboard,1,raccoon,skateboard,1,True,True,1,raccoon,skateboard,ambiguous,"['sun', 'cloud', 'star', 'grass']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-skateboard,1,raccoon,skateboard,2,True,True,1,raccoon,skateboard,ambiguous,"['cloud', 'leaf', 'grass', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-unicycle,1,raccoon,unicycle,0,True,True,1,raccoon,unicycle,ambiguous,"['sun', 'grass', 'star']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,raccoon-unicycle,1,raccoon,unicycle,1,True,True,1,raccoon,unicycle,ambiguous,"['hat', 'ground']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,raccoon-unicycle,1,raccoon,unicycle,2,True,True,1,raccoon,unicycle,ambiguous,"['cloud', 'grass', 'confetti']",4,4,3,4.0,4.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,whale-bicycle,1,whale,bicycle,0,True,True,1,whale,bicycle,right,"['cloud', 'helmet', 'grass', 'spout']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,whale-bicycle,1,whale,bicycle,1,True,True,1,whale,bicycle,right,"['cloud', 'grass', 'text']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,whale-bicycle,1,whale,bicycle,2,True,True,1,whale,bicycle,right,"['cloud', 'flower', 'pot', 'grass', 'sky']",5,4,3,5.0,4.0,3.0,4.0
openai/gpt-5.6-terra,whale-boat,1,whale,boat,0,True,True,1,whale,sailboat,right,"['sun', 'cloud', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,whale-boat,1,whale,boat,1,True,True,1,whale,boat,ambiguous,"['sun', 'cloud', 'water', 'wave']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,whale-boat,1,whale,boat,2,True,True,1,whale,boat,right,"['sun', 'cloud', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
openai/gpt-5.6-terra,whale-plane,1,whale,plane,0,True,True,1,whale,airplane,left,"['cloud', 'sky']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,whale-plane,1,whale,plane,1,True,True,1,whale,airplane,right,"['cloud', 'bird']",5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,whale-plane,1,whale,plane,2,True,True,1,whale,airplane,left,"['cloud', 'sky']",5,3,5,5.0,3.0,5.0,4.333333333333333
openai/gpt-5.6-terra,whale-scooter,1,whale,scooter,0,True,True,1,whale,scooter,right,"['cloud', 'water']",5,5,4,5.0,5.0,4.0,4.666666666666667
openai/gpt-5.6-terra,whale-scooter,1,whale,scooter,1,True,True,1,whale,skateboard,right,"['sun', 'cloud', 'star', 'water']",4,3,3,4.0,3.0,3.0,3.3333333333333335
openai/gpt-5.6-terra,whale-scooter,1,whale,scooter,2,True,True,1,whale,scooter,right,"['cloud', 'grass', 'motion line']",5,3,4,5.0,3.0,4.0,4.0
openai/gpt-5.6-terra,whale-skateboard,1,whale,skateboard,0,True,True,1,whale,skateboard,right,"['cloud', 'star', 'wave']",5,4,5,5.0,4.0,5.0,4.666666666666667
openai/gpt-5.6-terra,whale-skateboard,1,whale,skateboard,1,True,True,1,whale,skateboard,right,"['cloud', 'water']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,whale-skateboard,1,whale,skateboard,2,True,True,1,whale,skateboard,right,"['cloud', 'star']",5,5,5,5.0,5.0,5.0,5.0
openai/gpt-5.6-terra,whale-unicycle,1,whale,unicycle,0,True,True,1,whale,unicycle,right,"['cloud', 'star']",5,3,3,5.0,3.0,3.0,3.6666666666666665
openai/gpt-5.6-terra,whale-unicycle,1,whale,unicycle,1,True,True,1,whale,unicycle,right,['cloud'],5,4,4,5.0,4.0,4.0,4.333333333333333
openai/gpt-5.6-terra,whale-unicycle,1,whale,unicycle,2,True,True,1,whale,unicycle,right,"['cloud', 'star']",4,5,3,4.0,5.0,3.0,4.0
qwen/qwen3.7-max,antelope-bicycle,1,antelope,bicycle,0,True,True,1,gazelle,bicycle,right,"['sun', 'cloud', 'sky', 'grass']",4,4,4,4.0,4.0,4.0,4.0
qwen/qwen3.7-max,antelope-bicycle,1,antelope,bicycle,1,True,True,1,gazelle,bicycle,right,"['cloud', 'sky', 'grass', 'motion line']",5,3,3,5.0,3.0,3.0,3.6666666666666665
qwen/qwen3.7-max,antelope-bicycle,1,antelope,bicycle,2,True,True,1,gazelle,bicycle,right,"['cloud', 'sun', 'sky', 'grass']",5,4,4,5.0,4.0,4.0,4.333333333333333
